Vodka,vaso,1,100,1,200,1,300,Vodka,1 vaso,1 vaso,1 vaso,100,200,300
Whisky,vaso,1,100,1,200,1,300,Whisky,1 vaso,1 vaso,1 vaso,100,200,300
Aguardiente,vaso,1,100,1,200,1,300,Aguardiente,1 vaso,1 vaso,1 vaso,100,200,300
Anìs dulce o seco,vaso,1,100,1,200,1,300,Anis dulce o seco,1 vaso,1 vaso,1 vaso,100,200,300
Brandy,vaso,1,100,1,200,1,300,Brandy,1 vaso,1 vaso,1 vaso,100,200,300
Cerveza (lata 356ml),Unidad,1,355,2,710,3,1065,Cerveza (lata 356ml),1 Unidad,2 Unidad,3 Unidad,355,710,1065
Cerveza light (lata 356ml),Unidad,1,355,2,710,3,1065,Cerveza light (lata 356ml),1 Unidad,2 Unidad,3 Unidad,355,710,1065
Champaña,vaso,1,100,1,200,1,300,Champaña,1 vaso,1 vaso,1 vaso,100,200,300
Coñac,vaso,1,100,1,200,1,300,Coñac,1 vaso,1 vaso,1 vaso,100,200,300
Cereales azucarados,taza,1/2,20,1,40,1 1/2,60,Cereales azucarados,1/2 taza,1 taza,1 1/2 taza,20,40,60
Cereales tipo Natur,taza,1,35,2,70,2 1/2,88,Cereales tipo Natur,1 taza,2 taza,2 1/2 taza,35,70,88
Hojuela de maiz,taza,1,40,2,80,3,120,Hojuela de maiz,1 taza,2 taza,3 taza,40,80,120
Cereales sin azucar,taza,1,40,2,80,3,120,Cereales sin azucar,1 taza,2 taza,3 taza,40,80,120
Granola,taza,1/3,30,1,90,2,180,Granola,1/3 taza,1 taza,2 taza,30,90,180
Barra cereales con azucar,Unidad,1/3,13,2/3,26,1 1/2,38,Barra cereales con azucar,1/3 Unidad,45353 Unidad,1 1/2 Unidad,13,26,38
Barra cereales sin azúcar,taza,1,20,2,40,3,120,Barra cereales sin azucar,1 taza,2 taza,3 taza,20,40,120
ALFAJOR,Unidad,1/2,25,1,50,2,100,ALFAJOR,1/2 Unidad,1 Unidad,2 Unidad,25,50,100
BERLIN,Unidad,1/4,50,1/2,100,1,200,BERLIN,1/4 Unidad,45323 Unidad,1 Unidad,50,100,200
BISCOCHO SIMPLE,Unidad,1/2,20,1,40,1 1/2,60,BISCOCHO SIMPLE,1/2 Unidad,1 Unidad,1 1/2 Unidad,20,40,60
BISCOCHO RELLENO,Unidad,1/2,30,1,60,2,120,BISCOCHO RELLENO,1/2 Unidad,1 Unidad,2 Unidad,30,60,120
PIE DE LIMON,Unidad,1/4,50,1/2,100,1,200,PIE DE LIMON,1/4 Unidad,45323 Unidad,1 Unidad,50,100,200
STRUDEL DE MANZANA,Unidad,1/2,65,1,125,2,250,STRUDEL DE MANZANA,1/2 Unidad,1 Unidad,2 Unidad,65,125,250
CHOCOLATE AMARGO,cucharadita,2,10,3,15,4,40,CHOCOLATE AMARGO,2 cucharadita,3 cucharadita,4 cucharadita,10,15,40
CHOCOLATE/LECHE,Unidad,2,30,4,60,6,90,CHOCOLATE/LECHE,2 Unidad,4 Unidad,6 Unidad,30,60,90
CHOCOLATE EN POLVO,cucharadita,2,10,3,15,4,20,CHOCOLATE EN POLVO,2 cucharadita,3 cucharadita,4 cucharadita,10,15,20
TRENCITO,Unidad,2,8,5,20,7,28,TRENCITO,2 Unidad,5 Unidad,7 Unidad,8,20,28
CHOCOLATE /ALMENDRAS,Unidad,2,12,5,30,7,42,CHOCOLATE /ALMENDRAS,2 Unidad,5 Unidad,7 Unidad,12,30,42
SHANE NUSS ALMENDRAS,Unidad,1,17,2,34,3,51,SHANE NUSS ALMENDRAS,1 Unidad,2 Unidad,3 Unidad,17,34,51
CAPRI FRAMBUESA,Unidad,1,6,3,18,5,30,CAPRI FRAMBUESA,1 Unidad,3 Unidad,5 Unidad,6,18,30
CAPRI FRUTILLA,Unidad,1,6,3,18,5,30,CAPRI FRUTILLA,1 Unidad,3 Unidad,5 Unidad,6,18,30
CAPRI GUINDA,Unidad,1,6,3,18,5,30,CAPRI GUINDA,1 Unidad,3 Unidad,5 Unidad,6,18,30
CAPRI MENTA,Unidad,1,6,3,18,5,30,CAPRI MENTA,1 Unidad,3 Unidad,5 Unidad,6,18,30
CAPRI NARANJA,Unidad,1,6,3,18,5,30,CAPRI NARANJA,1 Unidad,3 Unidad,5 Unidad,6,18,30
CAPRI TRUFA,Unidad,1,6,3,18,5,30,CAPRI TRUFA,1 Unidad,3 Unidad,5 Unidad,6,18,30
CAPRI DAMASCO,Unidad,1,6,3,18,5,30,CAPRI DAMASCO,1 Unidad,3 Unidad,5 Unidad,6,18,30
CAPRI ALMENDRA,Unidad,1,6,3,18,5,30,CAPRI ALMENDRA,1 Unidad,3 Unidad,5 Unidad,6,18,30
PROMEDIO CAPRI,Unidad,1,6,3,18,5,30,PROMEDIO CAPRI,1 Unidad,3 Unidad,5 Unidad,6,18,30
SUPER OCHO,Unidad,1,30,2,60,3,90,SUPER OCHO,1 Unidad,2 Unidad,3 Unidad,30,60,90
BOMBON SHANE NUSS,Unidad,1,12,2,24,3,36,BOMBON SHANE NUSS,1 Unidad,2 Unidad,3 Unidad,12,24,36
CHOCOLATE LECHE NESTLE,Unidad,2,13,4,25,6,78,CHOCOLATE LECHE NESTLE,2 Unidad,4 Unidad,6 Unidad,13,25,78
CHOCOLATE DE LECHE CON ALMENDRAS,Unidad,3,32,5,55,7,77,CHOCOLATE DE LECHE CON ALMENDRAS,3 Unidad,5 Unidad,7 Unidad,32,55,77
PRESTIGIO,Unidad,1,33,2,66,3,99,PRESTIGIO,1 Unidad,2 Unidad,3 Unidad,33,66,99
PASAS RECUBIERTAS CON CHOCOLATE,Porcion,1,30,2,60,3,90,PASAS RECUBIERTAS CON CHOCOLATE,1 Porcion,2 Porcion,3 Porcion,30,60,90
CHOCOLARE EN BARRA,Unidad,2,30,3,45,4,60,CHOCOLARE EN BARRA,2 Unidad,3 Unidad,4 Unidad,30,45,60
SUSTANCIA SIMPLE,Unidad,1,22,2,44,3,66,SUSTANCIA SIMPLE,1 Unidad,2 Unidad,3 Unidad,22,44,66
SUSTANCIA CON GRASA,Unidad,1,25,2,50,3,75,SUSTANCIA CON GRASA,1 Unidad,2 Unidad,3 Unidad,25,50,75
